# data_id,Time(s),FLOP(M),memory(M)
5,4.36,2805.58,315.94
8,5.07,3875.13,361.17
11,5.54,4765.74,403.48
14,6.02,5584.99,468.80
17,6.66,6359.00,497.30
20,6.84,6861.70,513.83
23,7.25,7470.84,540.09
27,7.70,8232.78,580.27
33,8.00,9226.08,663.75
42,8.14,10601.03,679.51
60,8.76,12741.27,816.23
