filename,1%,2%,3%,4%,5%,6%,7%,8%,9%,10%,11%,12%,13%,14%,15%,16%,17%,18%,19%,20%,21%,22%,23%,24%,25%,26%,27%,28%,29%,30%,31%,32%,33%,34%,35%,36%,37%,38%,39%,40%,41%,42%,43%,44%,45%,46%,47%,48%,49%,50%,51%,52%,53%,54%,55%,56%,57%,58%,59%,60%,61%,62%,63%,64%,65%,66%,67%,68%,69%,70%,71%,72%,73%,74%,75%,76%,77%,78%,79%,80%,81%,82%,83%,84%,85%,86%,87%,88%,89%,90%,91%,92%,93%,94%,95%,96%,97%,98%,99%,100%
scene0444_01_vh_clean_2,68.72539725596005,71.45378260227618,84.03685198907563,78.7221541155669,86.65783393297589,87.29640646389745,85.65265112639968,84.9662566413551,89.14913422211048,90.10705308510238,90.4649319792612,90.19191690154734,89.32648842818818,90.47423132005017,90.79327329725938,90.53664079212055,90.56532813859891,91.7174476478159,91.78990519022958,93.22441414894132,92.43541844063996,93.14079711689047,92.7811509312595,92.6662217993607,93.17624695089064,93.10740092901058,93.84609284311597,93.04323435318955,93.47088416986544,95.00107027914115,95.26804164864373,94.45414633098594,93.73235698384762,95.17780992246236,94.41617263698538,94.39636787040764,94.9908400092671,94.82576969193462,95.40949119256,95.4147348462231,95.55347410981213,96.32281408254467,95.68525464790625,95.33132553013527,95.85057435680949,95.59728622631849,95.77452339626072,96.04065288801586,96.33020176519379,96.02911043345595,96.38449559769754,96.46261506037712,96.18535480103708,96.39412622949914,96.40703179652063,96.29073135619821,96.43664447920918,96.81763924818154,96.73943262978773,96.90816343095007,96.84166892849704,96.95119664729538,97.12092280297928,97.08922501777568,97.51297992083914,97.44132871467338,98.13468008217372,98.15012330660036,97.31707299094458,97.97487946531106,97.82252112422651,98.04222930228694,98.09271389338537,97.90823069722649,98.21535370541982,98.5267945211333,98.28221083157409,98.63350705982486,98.28763480100365,98.59639426607274,98.72468053322552,98.4736060811936,98.842019610503,98.87239456734844,98.89664875045717,98.93741945302533,98.84830300433146,99.2132392585517,99.42567479841834,99.3933396615144,99.32256846593339,99.45421565365383,99.43980521317042,99.51452471645706,99.72644398594896,99.82982787447462,99.64606116268239,99.91974932465682,99.91980951758134,100.0
scene0508_00_vh_clean_2,79.08879597883293,85.27484213014507,86.20261195292039,88.40035826145102,89.80686912458343,90.96739858795803,90.88974291697467,91.01562670434554,91.95717613485279,92.78576493674421,92.82150208191304,93.49014459343063,93.75409084497953,93.81048260172648,94.27638272144857,94.00341871450138,94.15896395458232,94.66897800770262,94.92734938373617,94.99602736166621,94.95798305832737,95.20164870373212,95.16775248703989,95.09743429193067,95.31381683938112,95.80416982079846,95.27066996952558,95.67857489891483,95.90701075457156,96.0368835398173,96.07818287724835,96.19707526057007,96.30655692140996,96.05226004256406,96.16396233061968,96.61597703136378,96.60406116606605,96.7866771820769,96.6634674496106,96.93428534936088,96.70031002763724,96.84000783679245,97.00699972804817,97.18704460546633,97.41590080977812,97.37278677738655,97.24720315889222,97.51557618749052,97.26514827618732,97.33038591048528,97.51581037342962,97.41874686638343,97.61108564525547,97.61604984854748,97.84667363429406,97.6334729107265,97.88160056616962,97.87640001577877,98.01166909004172,97.93319865018313,98.0329744875574,98.12404446584947,98.11868131846663,98.07437541568149,98.23811645733177,98.33888309159259,98.30480983200458,98.31194489163056,98.40993871514236,98.60319148110882,98.47386159603298,98.56007522675829,98.79743576499553,98.81471697418449,98.751617051701,98.66380803924353,98.74606766132729,98.96314984954705,98.9251577687061,98.98351459587202,98.97742577985967,99.00888793416014,99.01945786848533,99.18102514482243,99.26859719254735,99.37224447857197,99.32189415335057,99.33465099135509,99.47658577890014,99.46231063340386,99.4671265760523,99.66517574460644,99.7002635647047,99.6619084915545,99.76833454292799,99.7395157787228,99.8168215651691,99.88504973478321,99.94043395968141,100.0
scene0493_00_vh_clean_2,90.47512622065547,94.26796804769384,95.26948389631204,96.51084965774258,97.11648663390075,96.89090222026334,97.10571629324977,97.02873432001651,97.42663324697226,97.58775139470272,97.51716268846381,97.81466136825924,98.00970000975973,97.75117679610443,98.20155473105706,98.16387157377852,98.41181280404678,98.32327209153236,98.36716364634027,98.42191021257595,98.40311717695037,98.54551170249266,98.64282995338704,98.65417435125052,98.66876936222872,98.58116887711837,98.5616256138182,98.78854021005598,98.60434134103998,98.74885617668797,98.75783345442258,98.87360374294539,98.84797476213579,98.84788150716936,98.90910881010045,98.8927257085814,98.84054893468715,98.98315156296556,98.97581573882262,99.04030328279444,98.98587593449845,99.09856239853349,99.13250470925686,98.96144011019153,99.11524628611352,99.15992234579791,99.18604980932545,99.20619662982385,99.13032760034999,99.21234592773858,99.24284765734988,99.28601022095295,99.18884682195551,99.30512694253085,99.232884870167,99.36197567909822,99.33172964753517,99.36281384074245,99.35334260981031,99.36551357494926,99.34239664901195,99.37562316013832,99.45430917861935,99.42399010793346,99.4362401223366,99.43903830069608,99.49617354189058,99.57776563870543,99.57864661480431,99.5480826447094,99.59643157387089,99.5941658133162,99.56029405355473,99.58160718636405,99.61740860842282,99.63552363833864,99.64452579208664,99.68642685375592,99.66745518898063,99.65320142641104,99.6901858928397,99.68780313101595,99.61987908790103,99.7452077771917,99.73829382430156,99.79205658255202,99.76881206031572,99.79545567846633,99.78811014500177,99.84162239769897,99.88429649120526,99.86730675591411,99.89396267265954,99.87117227582554,99.92804500024678,99.93721841905194,99.9411786261121,99.95126419488014,99.97067181959943,100.0
scene0649_01_vh_clean_2,73.98564193382816,79.7616540636646,83.08886770718874,84.5718367310537,85.95401965879114,87.83303798423508,88.61753342688029,89.19281746200276,89.5574318660037,89.92607260387427,89.87181595329902,90.32042807514057,91.47531145538571,91.61340405208055,92.35127758658652,92.32954784469817,92.17508241356168,92.53827740962238,92.7194654956774,92.87835934337203,93.03212660088862,93.22622727992105,93.37213690538165,93.57535111757478,93.94399510337684,93.75670135681,93.66123906709413,94.03502359711304,94.50739668022523,94.37290087789539,94.35380841795484,94.57680307298195,94.86880073431925,95.23848825480162,95.07005218272715,95.02377975758192,95.04881399872812,95.24378148033983,95.27597436345319,95.18288774692536,95.76808329168057,95.30633670538938,95.61407927115079,96.00718809039819,95.9200194027936,95.98967851077066,95.97228856033672,96.14700660581804,96.42996967512164,96.08919308093772,96.50714053682563,96.32759887239082,96.45367262645149,96.84137820186646,96.71830946564282,96.73134430684921,97.04021653692243,96.81931607456849,97.07025400485593,97.0264900562319,97.16723800611709,97.25018207906636,97.15023762838051,97.07318156036548,97.35553715350545,97.40896429633563,97.52449934850114,97.74235085275771,97.91559601516008,97.92057789837203,97.95575535532076,97.96023340603506,98.08244265436365,98.19694097891981,98.17626116949594,98.21747228464062,98.39263122657597,98.35229923650114,98.54290019974653,98.5769838582652,98.5441458359964,98.72936881743756,98.68601498229549,98.82323559142743,98.8175544916831,99.09969536685111,98.87603399366182,99.10316853655772,99.2560346996985,99.25841439916996,99.3434555413654,99.36289467486115,99.56957855615107,99.61000728232091,99.72103836290948,99.68790089702831,99.78087712707061,99.84824821731183,99.93132836834879,100.0
scene0471_00_vh_clean_2,87.04432609572488,90.18243689747672,91.0496612305337,92.84709943630348,93.31438613741753,93.43297883365605,94.6812095103151,94.69648980908302,94.43538517564275,95.33154640884617,95.05967131193775,95.31800406716955,95.31212665744285,95.45448146596182,95.88381147463724,95.9490281120865,96.30797413521506,96.41599783908067,96.28062543195335,96.27185507993164,96.29466999388629,96.44058086964925,96.59540900010228,97.29217710017814,97.16522484125208,97.05811389444263,97.04032218757482,97.14104989479759,97.15932274713687,97.33875903897687,97.37635188041791,97.60123250635651,97.26891873815956,97.50638914473183,97.43231184414049,97.52538695228111,97.64378197499651,97.42625194275928,97.8154615699754,97.90862660988657,97.87509973808925,98.00992306345765,97.97348353358223,98.21590526009592,97.94584559836227,98.14117566835696,98.25222242693373,98.30546995775516,98.10148780364581,98.18171583080503,98.39477287643285,98.16672108531277,98.30758234207906,98.31639625169991,98.36857921859412,98.48890759527727,98.58222863435077,98.61732964901579,98.71625821221467,98.64076399996637,98.68886534362109,98.45267009302948,98.95045055553263,98.82275291306843,98.85500811858817,98.90580469918501,98.882118158618,99.12549644521346,98.89730147107292,99.07499033770736,99.03256607939007,99.03115953439075,99.04391386290054,98.96458135407619,99.30145733682704,99.2632898611034,99.17704949036774,99.27162171978068,99.31138025575703,99.36910286221881,99.34907407407407,99.35731300639439,99.34156546470022,99.4848745051891,99.36025447250545,99.56872175153056,99.57437360922877,99.62101705953282,99.65306576637077,99.7069560248204,99.66970538036138,99.64397271899564,99.71376289911767,99.75434399131609,99.8574767475056,99.88273780488058,99.93229330910326,99.9251280643366,99.97264526425917,100.0
scene0672_00_vh_clean_2,78.53626569623128,86.05329172732365,89.69985115649641,88.77118723828794,90.7616864194835,91.59283139568359,92.15644755596624,92.51046070737604,92.95666728957106,93.70087743476626,93.60212029428143,94.05362327492607,94.38453560687753,94.16577427534601,94.52037824486061,94.80630706637031,94.81888824906574,95.33315960917399,95.12422908301141,95.4669389765883,95.5564757160053,95.48283149997468,95.78364263139014,95.88981390971725,95.67468224063524,95.92417252147814,96.09541014679598,96.0872198606713,96.35534502977596,96.46503123398179,96.46461301377668,96.65777668839837,96.54443439958052,96.62974451231325,96.78275737265626,96.85560468904448,97.04416038757141,96.87656500778148,96.9955931755875,97.15892562249392,97.18481647266863,97.28933802744518,97.28234140253332,97.42481396124619,97.40858677331263,97.66950182663581,97.6094418842552,97.44607623765889,97.74831065772418,97.65644412305217,97.80887663233112,97.71137441528161,97.69281536695699,97.82896064521798,97.87452072830948,97.94510471565174,98.02576526248336,98.05364068186012,98.06503669056454,98.21270859572621,98.0807469756432,98.10552041394878,98.25792897305786,98.23134199497426,98.36695886180671,98.52956076177564,98.4791802656416,98.47981915413683,98.56818853237202,98.56839313379767,98.64815127485446,98.76024249565387,98.7147623144112,98.8252757624687,98.89209421909388,98.92414754707907,98.8266008304101,99.02567733699183,99.03745760061578,99.0262833971475,99.07494695722092,99.1479562312753,99.17785412979453,99.20636903247213,99.33568971855915,99.45542954168299,99.43800941236375,99.45720209007037,99.49903380204393,99.57462120969122,99.62187511997436,99.65951183210991,99.67716962275698,99.72283066964143,99.75756764273659,99.82631574308921,99.88140629439324,99.92007399929359,99.97575403966977,100.0
scene0508_02_vh_clean_2,80.5255314334573,86.6576305579072,89.9024336220286,90.19252530459633,91.71119146435265,91.6926276444147,92.50119183097229,92.86283563381434,93.09656853335187,93.49478316051994,93.85907829246636,94.0404235582829,94.43941138638172,94.31769788398931,94.69476813684867,94.72622103486844,95.08905645191315,95.33613850735651,95.13389742301193,95.35878843780502,95.56398607050546,95.64740588243265,95.5935484261253,96.03335861587253,96.06310810349328,96.30827597774757,96.01874787220925,96.39342324855966,96.36525204833758,96.46670052838614,96.51028182739012,96.57104432645454,96.69786367369113,96.7683428144692,96.77161617479277,96.810401098436,96.91055607573857,97.08026215370687,96.96865154541764,97.00958768737686,97.14775904199371,97.09881044333765,97.24189513055276,97.32085243568775,97.27342300159553,97.52154149010501,97.46468831669792,97.58834809293634,97.52996353899644,97.60114594802795,97.778814222658,97.85067136079887,97.82163962599945,97.8968307137225,98.02975697096062,97.82893564782937,97.97363351214108,98.14561605319598,98.03101384924379,98.04271406634612,98.22308901028309,98.18779045189642,98.23279514642816,98.23102935483146,98.38442728882903,98.56260458535081,98.48970792081965,98.62986223850804,98.57967683807351,98.60588413026767,98.64255297392572,98.63132154656597,98.90577591587572,98.72856956995767,98.95615445242957,98.80370459450839,98.87772810419558,98.95127114480809,98.93889259794278,99.10278260679102,99.0886263688868,99.13892012745855,99.0874363455196,99.17908355364774,99.29753691454884,99.34192252056447,99.45434438999298,99.35006507025942,99.49180056843387,99.56365670831619,99.5635722984393,99.58521731286572,99.68778061675712,99.74637760488548,99.68923342577283,99.83012660150133,99.84638705223965,99.91270356924966,99.97576809619483,100.0
scene0233_01_vh_clean_2,75.49040518830599,80.12983730140142,83.37138718047886,84.13196639550729,86.35698097278012,87.27412317440766,87.81153981737361,88.55615713984774,89.36454843618337,89.87297477027253,90.15386963664261,90.11598144369584,90.72601057500634,91.54180512268272,91.76266588140419,91.79003058001545,92.2690157845003,92.57752243295326,92.62823007698073,92.50110677288116,93.0398672281727,93.12208965657575,93.2826715135864,93.28397413376534,93.88411495771507,94.05420254420655,93.81406333086329,94.16400414629963,94.36936729616451,94.37377965804006,94.37839970011956,94.47082862653944,94.71353309921749,94.7998950951406,94.86165311373611,95.04344472790706,95.0185998308963,95.25127238110066,95.06738752639244,95.43213127324681,95.42853923913881,95.44482096936893,95.56618715687168,95.66786242578593,95.77458134854074,95.83789012078562,96.10008741494102,96.10483131643164,96.29436455976527,96.33982830531257,96.20480628605344,96.45891304241256,96.65789687400618,96.40361129366862,96.58835537988459,96.77301415682014,96.73944705515119,96.76406946969477,97.10563189898885,97.04326483908547,97.14171972549444,97.31696241235976,97.29724713120184,97.37626503017765,97.46757417609166,97.49117564123928,97.47388815341836,97.59444793432426,97.7140924745159,97.80138095599273,97.82321654910348,97.88472311835542,98.0754043929803,98.03833663818803,98.21500116137803,98.1928447981893,98.38261642298595,98.50531065427852,98.42252238354189,98.49322525426535,98.54809422321748,98.67211729403506,98.68785721816053,98.76525057732049,98.86661315259839,98.96405763031407,98.95532591118933,99.10556511475122,99.21118967836453,99.23242871318531,99.31982274075853,99.35907058252916,99.54305801171348,99.5528136833854,99.59805505790197,99.72324549181785,99.77155567417586,99.85190786165286,99.89816502092329,100.0
scene0264_02_vh_clean_2,79.69151781094035,85.13893227704887,87.46831941699156,90.06947851220244,90.79986078197749,91.82262432906342,92.61691620590598,92.83836458787492,93.43874293222098,93.89118590988717,94.30860437098264,94.27190387379305,94.72163775891326,94.86781201723737,94.84775061495871,95.37218385189833,95.22608657211565,95.43169470371504,95.19040000202622,95.7803558754375,95.7985948126729,95.93623827036416,95.80993025563838,96.00223628831469,96.17192405468703,96.26005992403309,96.37388063555254,96.66428517550986,96.49126333458314,96.51990822032852,96.62287730201942,96.91789059728116,96.90757448746106,97.10915448738226,96.9601861503437,96.9457899331312,97.09638314270566,97.2935298110707,97.21362233686911,97.24374207635633,97.31789063583834,97.2672417026274,97.51981171727738,97.55698891487296,97.64987964822983,97.72354657816659,97.68073986497407,97.7453602236441,97.78087320642283,98.02736267802365,97.96401482183063,97.97663512928561,97.89051523936779,98.10311892201909,98.1013321826906,98.18821961016894,98.16367013575453,98.30464233699155,98.26568184930366,98.24451312682237,98.33692175303712,98.42014122904898,98.3561080174224,98.478111162137,98.56947450996722,98.53864103545979,98.5529583895594,98.62851110199475,98.74630678075745,98.79108146388312,98.7390707992437,98.83122070068788,98.90312316986852,98.90163471474487,98.97045286072995,98.94173041785518,98.98611087323,99.0148657198064,99.17300984947546,99.14457825643443,99.22399536281473,99.21524541035232,99.27416766575308,99.32583086494911,99.32016234495586,99.37681610568993,99.46072444694671,99.43814759895938,99.53969388872332,99.59593102586473,99.64272352413262,99.67420189128245,99.7045093321461,99.75532075447697,99.80145286513374,99.84606496417427,99.87359808056489,99.92070560952784,99.95336557774932,100.0
